(0,8990)	3
(0,9098)	2
(0,13721)	599
(0,24554)	648
(11,0)	408
(17,0)	876
(20,0)	1424
(53,0)	1301
(68,0)	413
(77,0)	417
(80,0)	3931018
(80,1236)	446
(80,1434)	497
(80,1524)	450
(80,1812)	319
(80,1863)	322
(80,1959)	293
(80,2121)	273
(80,2433)	255
(80,2583)	277
(80,2604)	292
(80,2628)	270
(80,2811)	286
(80,3306)	267
(80,3690)	256
(80,4224)	243
(80,4569)	212
(80,4899)	222
(80,5355)	1
(80,8088)	1
(80,10809)	1
(80,57000)	220
(88,1300)	86
(88,1645)	68
(88,1957)	74
(88,2053)	64
(88,2086)	77
(88,2101)	81
(88,2431)	74
(88,2602)	48
(88,2608)	74
(88,2947)	74
(88,2989)	68
(88,4369)	71
(88,4600)	54
(88,5269)	1
(88,8080)	1
(95,0)	403
(101,0)	374
(107,0)	389
(110,0)	1051
(111,995)	11
(111,60179)	5
(135,1109)	254
(135,1127)	231
(135,1178)	238
(135,1352)	232
(135,1433)	203
(135,1529)	197
(135,1646)	200
(135,1958)	214
(135,2003)	197
(135,2111)	213
(135,2135)	194
(135,2432)	207
(135,2603)	191
(135,4094)	202
(135,4373)	173
(135,4559)	187
(135,11201)	1
(135,27374)	1
(135,60179)	35
(139,1093)	217
(139,1099)	212
(139,1525)	170
(139,1813)	143
(139,2119)	138
(139,2401)	159
(139,2605)	143
(139,3130)	154
(139,3493)	147
(139,5680)	1
(143,0)	948
(161,0)	911
(194,0)	385
(206,0)	420
(347,0)	405
(389,0)	2838087
(389,1236)	275
(389,1434)	300
(389,1524)	326
(389,1812)	315
(389,1863)	290
(389,1959)	288
(389,2121)	282
(389,2433)	291
(389,2583)	260
(389,2604)	257
(389,2628)	275
(389,2811)	267
(389,3306)	254
(389,3690)	278
(389,4224)	238
(389,4569)	245
(389,4899)	241
(389,5052)	1
(389,5667)	1
(389,10809)	3
(389,57000)	76
(443,1080)	103
(443,1194)	86
(443,1314)	86
(443,1677)	75
(443,1701)	85
(443,2010)	78
(443,2049)	70
(443,2430)	73
(443,2601)	77
(443,2607)	66
(443,2988)	60
(443,4353)	70
(443,4557)	51
(443,5190)	2
(443,5556)	1
(443,5688)	2
(443,6003)	2
(443,7002)	1
(443,7008)	4
(443,13782)	1
(443,22128)	2
(443,60177)	26
(445,1093)	554
(445,1099)	809
(445,1525)	1038
(445,1813)	526
(445,2119)	749
(445,2401)	554
(445,2605)	749
(445,3130)	503
(445,3493)	449
(445,5002)	1
(445,6445)	1
(464,0)	1168
(512,0)	904
(530,0)	398
(554,0)	1096
(563,0)	861
(587,0)	872
(611,0)	471
(749,0)	1078
(989,0)	732
(992,0)	1172
(995,111)	8
(995,2049)	119
(1001,0)	1162
(1080,443)	97
(1093,139)	254
(1093,445)	583
(1094,0)	2540
(1099,139)	260
(1099,445)	757
(1109,135)	189
(1127,135)	164
(1178,135)	172
(1194,443)	85
(1214,0)	4149
(1236,80)	592
(1236,389)	208
(1241,0)	37076
(1300,88)	66
(1313,0)	1751
(1314,443)	88
(1314,1352)	1
(1352,135)	166
(1352,1314)	1
(1352,2988)	1
(1433,135)	144
(1433,1080)	79
(1433,1194)	76
(1433,1314)	76
(1433,1677)	74
(1433,1701)	75
(1433,2010)	73
(1433,2049)	73
(1433,2430)	78
(1433,2601)	75
(1433,2607)	79
(1433,2988)	84
(1433,4353)	73
(1433,4557)	72
(1433,60177)	6
(1434,80)	633
(1434,389)	226
(1524,80)	578
(1524,389)	257
(1525,139)	297
(1525,445)	1338
(1529,135)	143
(1645,88)	56
(1646,135)	142
(1649,0)	1725
(1677,443)	70
(1677,1433)	1
(1701,443)	82
(1812,80)	454
(1812,389)	231
(1813,139)	255
(1813,445)	782
(1863,80)	454
(1863,389)	215
(1957,88)	63
(1958,135)	160
(1959,80)	417
(1959,389)	230
(2000,0)	4279
(2000,1236)	1
(2000,2604)	1
(2000,2628)	1
(2003,135)	144
(2010,443)	77
(2010,1433)	2
(2049,443)	73
(2049,995)	130
(2049,60179)	3
(2053,88)	48
(2086,88)	62
(2101,88)	62
(2105,0)	2122
(2111,135)	158
(2119,139)	241
(2119,445)	738
(2121,80)	381
(2121,389)	221
(2135,135)	133
(2150,0)	1763
(2401,139)	212
(2401,445)	1034
(2430,443)	65
(2431,88)	64
(2432,135)	150
(2433,80)	375
(2433,389)	228
(2583,80)	394
(2583,389)	194
(2600,0)	1957
(2601,443)	74
(2602,88)	35
(2603,135)	133
(2604,80)	402
(2604,389)	196
(2605,139)	242
(2605,445)	503
(2606,0)	1660
(2607,443)	59
(2608,88)	56
(2608,8080)	1
(2628,80)	397
(2628,389)	221
(2792,0)	1671
(2811,80)	399
(2811,389)	206
(2947,88)	58
(2988,443)	60
(2988,1352)	1
(2988,1433)	2
(2989,88)	49
(3050,0)	2138
(3130,139)	260
(3130,445)	522
(3306,80)	380
(3306,389)	184
(3493,139)	228
(3493,445)	2325
(3632,0)	1628
(3689,0)	2054
(3690,80)	359
(3690,389)	211
(4031,0)	1549
(4094,135)	145
(4190,0)	1208
(4224,80)	355
(4224,389)	185
(4353,443)	67
(4369,79)	1
(4369,88)	52
(4373,135)	118
(4557,443)	51
(4559,135)	128
(4569,80)	323
(4569,389)	182
(4600,88)	39
(4691,0)	1180
(4899,80)	328
(4899,389)	180
(4949,0)	1141
(5002,445)	2
(5052,389)	1
(5190,443)	2
(5269,88)	1
(5355,80)	2
(5432,0)	1281
(5556,443)	1
(5667,389)	1
(5672,0)	790
(5680,139)	1
(5688,443)	1
(5688,60179)	1
(6002,0)	15830
(6002,57000)	1
(6003,443)	2
(6347,0)	406
(6446,0)	1
(7001,0)	895
(7002,23)	1
(7002,443)	1
(7002,60179)	1
(7007,0)	856
(7008,443)	3
(7100,0)	857
(8080,88)	1
(8080,2608)	1
(8088,80)	1
(8990,0)	1
(10051,445)	4
(10809,80)	1
(10809,389)	2
(13721,0)	395
(13782,443)	1
(22128,443)	2
(24554,0)	381
(27374,135)	1
(57000,80)	222
(57000,389)	47
(57000,749)	1
(57000,6002)	1
(60177,443)	33
(60179,111)	5
(60179,135)	17
(60179,2049)	3
(60179,5688)	1
(60179,7002)	1
(0,9)	1323
(0,18)	660
(0,21)	1491
(0,87)	635
(0,102)	666
(0,111)	134352
(0,117)	682
(0,135)	988720
(0,162)	676
(0,177)	694
(0,201)	619
(0,210)	684
(0,465)	1196
(0,513)	1340
(0,531)	640
(0,540)	693
(0,546)	551
(0,612)	668
(0,636)	1327
(0,777)	1329
(0,993)	1383
(0,1080)	2942
(0,1194)	2075
(0,1314)	1959
(0,1677)	1967
(0,1701)	1938
(0,2010)	2548
(0,2049)	342651
(0,2430)	1936
(0,2601)	2449
(0,2607)	2431
(0,2988)	1948
(0,4353)	1785
(0,4557)	1757
(0,5190)	1213
(0,5556)	615
(0,5688)	634
(0,6003)	1063
(0,7002)	16227
(0,7008)	670
(0,10080)	616
(0,13722)	1106
(0,13782)	1223
(0,22128)	2
(0,60177)	1218
(9,0)	841
(18,0)	383
(21,0)	1022
(22,1433)	97
(22,60179)	5
(80,1093)	285
(80,1099)	308
(80,1525)	471
(80,1813)	305
(80,2119)	313
(80,2401)	247
(80,2605)	273
(80,3130)	268
(80,3493)	246
(80,5680)	1
(80,6001)	2
(80,13720)	2
(87,0)	391
(88,1109)	168
(88,1127)	188
(88,1178)	125
(88,1352)	77
(88,1433)	100
(88,1529)	107
(88,1646)	65
(88,1958)	79
(88,2003)	77
(88,2111)	78
(88,2135)	67
(88,2432)	68
(88,2603)	72
(88,4094)	67
(88,4373)	55
(88,4559)	35
(88,60179)	114
(102,0)	398
(111,0)	133551
(111,990)	6
(111,57000)	6
(117,0)	394
(135,0)	1450716
(135,1236)	220
(135,1434)	219
(135,1524)	226
(135,1812)	231
(135,1863)	220
(135,1959)	213
(135,2121)	216
(135,2433)	198
(135,2583)	223
(135,2604)	200
(135,2628)	215
(135,2811)	216
(135,3306)	189
(135,3690)	189
(135,4224)	194
(135,4569)	184
(135,4899)	182
(135,8088)	1
(135,57000)	500
(139,1094)	254
(139,1214)	214
(139,1241)	197
(139,1313)	224
(139,1649)	210
(139,2000)	167
(139,2105)	159
(139,2150)	172
(139,2600)	198
(139,2606)	139
(139,2792)	161
(139,3050)	158
(139,3632)	141
(139,3689)	156
(139,4031)	141
(139,4190)	197
(139,4691)	138
(139,4949)	133
(139,7100)	1
(139,8990)	1
(162,0)	389
(177,0)	400
(201,0)	399
(210,0)	395
(389,1093)	298
(389,1099)	321
(389,1525)	307
(389,1813)	299
(389,2119)	263
(389,2401)	280
(389,2605)	267
(389,3130)	285
(389,3493)	256
(389,6007)	1
(443,1300)	84
(443,1645)	48
(443,1957)	65
(443,2053)	71
(443,2086)	66
(443,2101)	56
(443,2431)	79
(443,2602)	67
(443,2608)	70
(443,2947)	91
(443,2989)	88
(443,4369)	53
(443,4600)	73
(443,5050)	2
(443,5269)	1
(443,5308)	1
(443,5353)	2
(443,5674)	1
(443,6004)	2
(443,7003)	1
(443,7009)	2
(443,9418)	1
(443,13783)	1
(443,20011)	9
(443,30865)	3
(445,1094)	11193
(445,1214)	4637
(445,1241)	1789
(445,1313)	1008
(445,1649)	533
(445,2000)	833
(445,2105)	513
(445,2150)	482
(445,2600)	537
(445,2606)	508
(445,2792)	590
(445,3050)	445
(445,3632)	405
(445,3689)	494
(445,4031)	376
(445,4190)	411
(445,4691)	433
(445,4949)	391
(445,5672)	1
(445,8990)	1
(465,0)	872
(513,0)	864
(531,0)	398
(540,0)	410
(546,0)	405
(549,60177)	1
(612,0)	466
(636,0)	927
(750,2049)	401
(754,60179)	1
(765,2049)	156
(777,0)	1011
(783,2049)	118
(873,2049)	122
(990,111)	7
(990,2049)	89
(993,0)	1105
(1080,0)	2642
(1093,80)	407
(1093,389)	229
(1094,139)	324
(1094,445)	11357
(1099,80)	418
(1099,389)	246
(1109,88)	136
(1109,8080)	1
(1127,88)	156
(1178,88)	97
(1194,0)	1861
(1214,139)	354
(1214,445)	10039
(1236,135)	179
(1241,139)	335
(1241,445)	2461
(1300,443)	90
(1313,139)	340
(1313,445)	900
(1314,0)	1788
(1352,88)	63
(1352,2989)	1
(1352,4369)	1
(1433,22)	64
(1433,88)	74
(1433,1300)	76
(1433,1645)	75
(1433,1957)	74
(1433,2053)	71
(1433,2086)	76
(1433,2101)	76
(1433,2431)	84
(1433,2602)	76
(1433,2608)	79
(1433,2947)	75
(1433,2989)	87
(1433,4369)	72
(1433,4600)	69
(1434,135)	160
(1524,135)	166
(1525,80)	608
(1525,389)	244
(1529,88)	79
(1645,443)	46
(1646,88)	60
(1649,139)	327
(1649,445)	942
(1677,0)	1717
(1701,0)	1721
(1812,135)	169
(1813,80)	438
(1813,389)	222
(1863,135)	158
(1957,443)	62
(1958,88)	60
(1959,135)	151
(2000,139)	287
(2000,445)	906
(2000,3493)	1
(2003,88)	65
(2010,0)	2255
(2049,0)	353717
(2049,750)	408
(2049,765)	156
(2049,783)	120
(2049,873)	130
(2049,990)	91
(2049,57000)	5
(2053,443)	64
(2086,443)	69
(2101,443)	60
(2105,139)	267
(2105,445)	541
(2111,88)	60
(2119,80)	441
(2119,389)	201
(2121,135)	160
(2135,88)	52
(2150,139)	284
(2150,445)	506
(2401,80)	359
(2401,389)	212
(2430,0)	1721
(2431,443)	69
(2432,88)	56
(2433,135)	146
(2583,135)	170
(2600,139)	323
(2600,445)	638
(2601,0)	2123
(2602,443)	61
(2603,88)	59
(2604,135)	148
(2605,80)	378
(2605,389)	194
(2606,139)	261
(2606,445)	517
(2607,0)	2165
(2608,443)	62
(2628,135)	147
(2792,139)	269
(2792,445)	536
(2811,135)	153
(2947,443)	91
(2988,0)	1682
(2989,443)	86
(2989,1352)	1
(2989,1433)	3
(3050,139)	238
(3050,445)	452
(3130,80)	379
(3130,389)	221
(3306,135)	126
(3493,80)	357
(3493,389)	194
(3632,139)	214
(3632,445)	416
(3689,139)	203
(3689,445)	4215
(3690,135)	137
(4031,139)	253
(4031,445)	1084
(4094,88)	50
(4190,139)	242
(4190,445)	1419
(4224,135)	124
(4353,0)	1576
(4369,443)	50
(4369,1352)	1
(4373,88)	46
(4557,0)	1606
(4559,88)	30
(4569,135)	125
(4600,443)	67
(4691,139)	195
(4691,445)	503
(4899,135)	120
(4949,139)	197
(4949,445)	409
(5050,443)	2
(5190,0)	866
(5269,443)	1
(5308,443)	1
(5353,443)	2
(5556,0)	391
(5674,443)	1
(5680,80)	2
(5688,0)	378
(6001,80)	2
(6003,0)	867
(6004,443)	1
(7002,0)	15872
(7002,57000)	1
(7003,443)	1
(7008,0)	385
(7009,443)	2
(7100,139)	1
(8080,60179)	1
(8990,139)	1
(8990,445)	1
(9418,443)	1
(10080,0)	405
(10081,60179)	1
(13720,80)	1
(13722,0)	865
(13782,0)	863
(13783,443)	1
(20011,443)	9
(30865,443)	6
(57000,111)	6
(57000,135)	25
(57000,2049)	6
(57000,7002)	1
(60177,0)	1265
(60177,549)	1
(60177,1524)	1
(60177,3306)	1
(60177,5052)	1
(60179,22)	26
(60179,88)	73
(60179,754)	1
(60179,808)	1
(60179,8080)	1
(60179,10081)	1
(0,13)	1292
(0,19)	1237
(0,22)	651760
(0,37)	1124
(0,79)	1238
(0,88)	1417383
(0,109)	1219
(0,163)	1291
(0,178)	609
(0,202)	632
(0,220)	710
(0,370)	626
(0,406)	1215
(0,514)	1247
(0,532)	660
(0,538)	716
(0,547)	722
(0,556)	697
(0,628)	799
(0,631)	1276
(0,655)	757
(0,754)	795
(0,808)	1424
(0,871)	787
(0,901)	1265
(0,994)	729
(0,1300)	2733
(0,1645)	2125
(0,1957)	1896
(0,2053)	1883
(0,2086)	2166
(0,2101)	1805
(0,2431)	1946
(0,2602)	2443
(0,2608)	2444
(0,2947)	1808
(0,2989)	1791
(0,4369)	1826
(0,4600)	1644
(0,5050)	1244
(0,5269)	1155
(0,5308)	649
(0,5353)	564
(0,5674)	648
(0,6004)	1235
(0,7003)	657
(0,7009)	551
(0,8080)	15706
(0,9418)	1230
(0,9667)	3
(0,10081)	626
(0,13783)	1241
(0,20011)	647
(0,22273)	598
(0,30865)	40
(13,0)	870
(19,0)	876
(22,0)	262315
(22,57000)	1
(37,0)	868
(53,53)	144
(79,0)	912
(80,1094)	280
(80,1214)	434
(80,1241)	437
(80,1313)	454
(80,1649)	416
(80,2000)	302
(80,2105)	314
(80,2150)	288
(80,2600)	267
(80,2606)	273
(80,2792)	277
(80,3050)	289
(80,3632)	249
(80,3689)	260
(80,4031)	242
(80,4190)	238
(80,4691)	238
(80,4949)	231
(80,5432)	2
(80,5672)	1
(80,13721)	1
(88,0)	2041859
(88,1236)	94
(88,1434)	74
(88,1524)	74
(88,1812)	83
(88,1863)	82
(88,1959)	74
(88,2121)	82
(88,2433)	73
(88,2583)	77
(88,2604)	78
(88,2628)	79
(88,2811)	68
(88,3306)	59
(88,3690)	64
(88,4224)	42
(88,4569)	65
(88,4899)	71
(88,6444)	1
(88,57000)	97
(109,0)	872
(135,1093)	285
(135,1099)	281
(135,1525)	183
(135,1813)	232
(135,2119)	184
(135,2401)	175
(135,2605)	189
(135,3130)	216
(135,3493)	195
(135,6007)	1
(135,10051)	1
(139,1080)	240
(139,1194)	246
(139,1314)	176
(139,1677)	162
(139,1701)	216
(139,2010)	457
(139,2049)	181
(139,2430)	142
(139,2601)	173
(139,2607)	158
(139,2988)	158
(139,4353)	152
(139,4557)	160
(139,60177)	59
(163,0)	859
(178,0)	401
(202,0)	379
(220,0)	385
(370,0)	401
(389,1094)	316
(389,1214)	301
(389,1241)	277
(389,1313)	313
(389,1649)	286
(389,2000)	304
(389,2105)	228
(389,2150)	261
(389,2600)	253
(389,2606)	251
(389,2792)	279
(389,3050)	313
(389,3632)	273
(389,3689)	251
(389,4031)	248
(389,4190)	288
(389,4691)	226
(389,4949)	233
(389,13721)	1
(406,0)	861
(443,1109)	84
(443,1127)	77
(443,1178)	59
(443,1352)	78
(443,1433)	61
(443,1529)	85
(443,1646)	57
(443,1958)	76
(443,2003)	75
(443,2111)	68
(443,2135)	66
(443,2432)	80
(443,2603)	73
(443,4094)	69
(443,4373)	68
(443,4559)	59
(443,5051)	4
(443,5060)	1
(443,5222)	2
(443,5354)	2
(443,5666)	1
(443,5675)	5
(443,6005)	1
(443,6566)	4
(443,7004)	1
(443,8021)	1
(443,20012)	5
(443,27374)	1
(443,60179)	33
(444,4369)	1
(445,1080)	781
(445,1194)	862
(445,1314)	703
(445,1677)	916
(445,1701)	1385
(445,2010)	938
(445,2049)	499
(445,2430)	410
(445,2601)	523
(445,2607)	475
(445,2988)	492
(445,4353)	972
(445,4557)	436
(445,10080)	1
(445,22128)	1
(445,60177)	155
(514,0)	909
(532,0)	402
(538,0)	394
(547,0)	397
(556,0)	398
(607,2049)	4
(610,2049)	4
(628,0)	461
(631,0)	900
(655,0)	477
(706,2049)	5540
(751,2049)	216
(754,0)	491
(760,2049)	237
(775,2049)	129
(808,0)	1093
(871,0)	501
(901,0)	959
(994,0)	594
(1080,139)	265
(1080,445)	759
(1093,135)	205
(1094,80)	385
(1094,389)	245
(1099,135)	205
(1109,443)	84
(1127,443)	78
(1178,443)	60
(1194,139)	348
(1194,445)	1571
(1214,80)	603
(1214,389)	221
(1236,88)	74
(1241,80)	594
(1241,389)	221
(1300,0)	2350
(1313,80)	599
(1313,389)	230
(1314,139)	252
(1314,445)	959
(1352,443)	83
(1352,1646)	1
(1352,2003)	1
(1352,4373)	1
(1433,443)	61
(1433,1109)	71
(1433,1127)	73
(1433,1178)	76
(1433,1352)	74
(1433,1433)	16
(1433,1529)	75
(1433,1646)	73
(1433,1958)	74
(1433,2003)	74
(1433,2111)	76
(1433,2135)	76
(1433,2432)	76
(1433,2603)	78
(1433,4094)	72
(1433,4373)	75
(1433,4559)	74
(1433,60179)	6
(1434,88)	62
(1524,88)	57
(1525,135)	156
(1529,443)	79
(1645,0)	1859
(1646,443)	54
(1646,1352)	1
(1649,80)	565
(1649,389)	216
(1677,139)	294
(1677,445)	941
(1701,139)	340
(1701,445)	1345
(1812,88)	63
(1813,135)	164
(1863,88)	71
(1957,0)	1714
(1958,443)	73
(1959,88)	57
(2000,80)	441
(2000,389)	228
(2000,2606)	1
(2003,443)	73
(2003,1352)	1
(2010,139)	559
(2010,445)	902
(2049,139)	267
(2049,445)	518
(2049,607)	5
(2049,610)	5
(2049,706)	6905
(2049,751)	216
(2049,760)	233
(2049,775)	130
(2053,0)	1685
(2086,0)	1973
(2101,0)	1672
(2105,80)	433
(2105,389)	173
(2111,443)	66
(2119,135)	124
(2121,88)	68
(2135,443)	64
(2150,80)	423
(2150,389)	208
(2401,135)	124
(2430,139)	252
(2430,445)	439
(2431,0)	1686
(2432,443)	72
(2433,88)	58
(2583,88)	67
(2600,80)	380
(2600,389)	197
(2601,139)	218
(2601,445)	547
(2602,0)	2143
(2603,443)	65
(2604,88)	63
(2605,135)	142
(2606,80)	387
(2606,389)	188
(2607,139)	270
(2607,445)	471
(2608,0)	2115
(2628,88)	54
(2792,80)	390
(2792,389)	216
(2811,88)	52
(2947,0)	1627
(2988,139)	278
(2988,445)	528
(2989,0)	1627
(3050,80)	408
(3050,389)	230
(3130,135)	153
(3306,88)	51
(3493,135)	143
(3632,80)	367
(3632,389)	205
(3689,80)	359
