5,0,9658,122,3348,122,1,0,5
5,0,9658,122,3348,122,1,0,5
5,0,8293,122,6520,122,1,1,7
5,0,9145,122,9611,43,2,0,10
5,0,9145,122,9611,43,2,0,10
5,0,9145,122,199,138,2,0,7
5,0,9145,122,9611,43,2,0,10
5,0,9145,122,9611,43,2,0,10
5,0,9611,138,8509,122,2,0,7
5,0,9611,138,8509,122,2,0,6
5,0,9611,43,9145,122,2,0,10
5,0,9611,43,9145,122,2,0,10
5,0,9611,43,9145,122,2,0,10
5,0,9611,43,9145,122,2,0,10
5,0,8509,122,9611,138,2,0,6
5,0,8509,122,9611,138,2,0,6
5,0,9484,56,3749,122,1,2,7
5,0,9484,122,3749,122,1,2,7
5,0,9484,122,3749,122,1,2,7
5,0,1348,122,810,56,2,0,6
5,0,199,138,9145,122,2,0,7
5,1,8068,122,6607,12,1,4,11
5,1,1414,122,8408,122,1,1,7
5,1,6607,12,8068,122,1,4,13
5,3,6569,122,8986,122,1,3,11
5,3,6932,122,9611,156,1,3,12
5,3,9611,156,6932,122,1,3,10
5,3,9145,122,6499,156,1,12,19
5,3,6499,156,9145,122,1,12,19
5,4,9145,122,199,64,1,3,9
5,4,9145,122,199,122,1,2,9
5,4,199,64,9145,122,1,2,9
5,4,199,122,9145,122,1,2,8
5,4,9145,122,6499,122,0,2,7
5,4,6499,122,9145,122,0,2,7
5,5,410,136,6607,156,1,2,8
5,5,6607,156,410,136,1,1,7
5,5,2448,122,9842,122,1,3,10
5,5,9842,122,2448,122,1,3,10
5,2,8986,122,6569,122,1,2,9
6,0,9501,138,516,122,1,2,9
6,0,5368,65,7156,65,2,0,6
6,0,5368,65,4079,65,2,0,6
6,0,5242,122,3022,138,2,0,7
6,0,3749,122,9484,56,1,2,8
6,0,3749,122,9484,0,1,2,8
6,0,3749,122,9484,56,2,0,6
6,0,3749,122,9484,122,2,0,6
6,0,3749,122,9484,122,2,0,7
6,0,3749,122,9484,0,1,3,10
6,0,1531,122,3048,39,1,0,5
6,0,516,122,9501,138,1,2,10
6,0,516,122,9979,122,1,2,10
6,0,3931,122,856,156,1,0,5
6,0,856,156,3931,122,1,0,5
6,0,7156,65,5368,65,2,0,6
6,0,583,122,9100,39,1,2,9
6,0,4079,65,5368,65,2,0,6
6,0,3022,138,5242,122,2,0,7
6,0,5634,122,3654,122,1,2,9
6,0,9484,56,3749,122,1,2,7
6,0,9484,56,3749,122,2,0,5
6,0,9484,0,3749,122,1,2,7
6,0,9484,0,3749,122,1,3,10
6,0,9484,122,3749,122,2,0,5
6,0,9484,122,3749,122,2,0,6
6,0,9979,122,516,122,1,2,9
6,0,9100,39,583,122,1,2,12
6,4,5242,122,3022,64,1,2,9
6,4,3022,64,5242,122,1,2,8
6,1,583,122,9100,39,1,2,9
6,1,9100,39,583,122,1,2,12
6,2,583,122,3048,39,1,3,10
6,2,3048,39,583,122,1,2,12
6,5,5242,122,3022,122,1,3,11
6,5,3022,122,5242,122,1,3,10
6,5,3497,122,5461,122,1,1,6
6,2,8068,122,6607,12,1,4,11
6,2,6607,12,8068,122,1,4,11
7,0,9162,122,9979,138,2,0,7
7,0,1318,39,583,122,1,2,12
7,0,583,122,1318,39,1,2,10
7,0,9979,138,9162,122,2,0,7
7,3,1546,122,5206,122,1,2,10
7,1,1318,39,583,122,1,2,12
7,1,583,122,1318,39,1,2,9
7,4,3011,122,9842,64,1,2,9
7,4,3011,122,9842,122,1,2,9
7,4,3169,122,9842,122,1,2,9
7,4,3169,122,9842,64,1,2,9
7,4,9842,64,3011,122,1,2,9
7,4,9842,64,3169,122,1,2,9
7,4,9842,122,3011,122,1,2,9
7,4,9842,122,3169,122,1,2,9
7,5,8739,65,7156,65,2,3,9
7,5,8739,65,4079,65,2,3,9
7,5,7156,65,8739,65,2,3,9
7,5,4079,65,8739,65,2,3,9
7,5,7228,0,8966,122,1,5,12
7,5,8966,122,7228,0,1,5,13
7,2,5206,122,1546,122,1,2,11
7,3,324,122,1666,122,1,1,7
8,0,2558,122,234,156,1,0,5
8,0,9162,122,8961,138,2,0,7
8,0,9162,122,3022,138,2,0,7
8,0,5206,122,8998,122,1,2,8
8,0,8986,122,8998,122,1,2,8
8,0,8998,122,5206,122,1,2,8
8,0,8998,122,8986,122,1,2,8
8,0,114,122,9979,122,0,1,6
8,0,234,156,2558,122,1,0,5
8,0,9476,122,3048,39,1,2,11
8,0,3022,138,9162,122,2,0,7
8,0,3022,138,5707,122,2,0,7
8,0,3022,43,5707,122,2,0,10
8,0,3022,43,5707,122,2,0,10
8,0,8961,138,9162,122,2,0,7
8,0,8961,156,1539,122,1,2,10
8,0,9979,122,114,122,0,1,6
8,0,3048,39,9476,122,1,2,8
8,1,1539,122,8961,156,1,3,11
8,1,1414,122,9399,122,1,1,7
8,3,9162,122,9979,64,1,2,9
8,3,114,122,9979,156,1,4,12
8,3,9979,64,9162,122,1,2,8
8,3,9979,156,114,122,1,3,11
8,3,9979,156,114,122,1,3,11
8,3,1414,64,9399,122,1,2,9
8,4,3976,122,3048,39,1,3,12
8,4,3048,39,3976,122,1,3,12
8,5,9979,122,9162,122,1,3,10
8,5,9162,122,9979,122,1,3,11
8,2,9162,122,9979,138,1,4,12
8,2,9979,138,9162,122,1,4,14
8,2,9979,138,9162,122,1,4,14
9,0,5207,122,8961,156,1,0,5
9,0,10075,122,4084,154,1,2,10
9,0,9162,122,3022,43,1,2,11
9,0,9162,122,3022,43,1,2,10
9,0,5206,122,8998,122,1,2,11
9,0,8998,122,5206,122,1,2,10
9,0,4084,154,10075,122,1,2,10
9,0,3022,43,9162,122,1,2,8
9,0,3022,43,9162,122,1,2,10
9,0,8961,156,5207,122,1,0,5
9,1,1414,122,9399,122,1,1,7
9,1,3048,39,4522,122,1,2,9
9,3,2118,122,5206,122,1,2,10
9,3,6072,122,8986,122,1,3,11
9,3,5389,122,3999,122,1,4,11
9,3,3999,122,5389,122,1,3,10
9,1,583,122,3048,39,1,2,9
9,1,583,122,9100,39,1,2,9
9,1,3048,39,583,122,1,2,12
9,1,9100,39,583,122,1,2,12
9,2,9162,122,8961,138,1,3,11
9,2,8961,138,9162,122,1,3,11
9,5,9162,122,9979,156,1,7,14
9,5,9979,156,9162,122,1,7,16
9,5,9979,156,9162,122,1,7,16
9,2,5206,122,2118,122,1,2,11
9,2,8986,122,6072,122,1,2,11
9,5,5634,122,3654,122,1,2,8
9,5,4522,122,3048,39,1,3,11
10,0,9162,122,3022,138,1,3,11
10,0,3022,138,9162,122,1,3,12
10,1,1318,39,583,122,1,2,12
10,1,583,122,1318,39,1,2,9
10,3,1313,122,9842,156,1,3,12
10,3,9842,156,1313,122,1,3,10
10,2,5706,122,3048,39,1,3,12
10,2,3048,39,5706,122,1,3,12
10,5,3288,122,1348,0,1,3,10
10,5,1946,122,6607,156,1,3,9
10,5,6607,156,1946,122,1,2,9
10,5,1348,0,3288,122,1,2,10
11,0,9162,122,8961,138,1,3,11
11,0,5206,122,8998,122,1,2,8
11,0,8998,122,5206,122,1,2,9
11,0,583,122,9100,39,1,2,9
11,0,8961,138,9162,122,1,3,11
11,0,8961,138,9162,122,1,3,12
11,0,3048,39,444,122,1,2,9
11,0,9100,39,583,122,1,2,12
11,1,9162,122,8961,138,1,3,11
11,1,1318,39,583,122,1,2,12
11,1,583,122,1318,39,1,2,9
11,1,8961,138,9162,122,1,3,10
11,3,7692,122,8986,122,1,2,10
11,1,583,122,9100,39,1,2,9
11,1,583,122,3048,39,1,2,9
11,1,3048,39,583,122,1,2,12
11,1,9100,39,583,122,1,2,12
11,4,6782,122,5206,122,1,14,20
11,4,5206,122,6782,122,1,15,25
11,4,5206,122,6782,122,1,15,25
11,2,8986,122,7692,122,1,2,11
11,5,444,122,3048,39,1,3,11
11,5,5391,122,3919,122,2,1,8
12,0,8589,122,3048,39,1,2,11
12,0,3048,39,8589,122,1,2,8
12,1,1318,39,583,122,1,2,12
12,1,583,122,1318,39,1,2,9
12,3,1298,122,8986,122,1,2,10
12,5,8068,122,6607,12,1,4,11
12,5,6607,12,8068,122,1,3,11
12,2,8986,122,1298,122,1,2,11
12,5,17,122,5391,122,2,1,8
12,5,5391,122,17,122,2,1,8
12,5,5391,122,3485,122,2,1,8
13,0,583,122,9100,39,1,2,9
13,0,583,122,3048,39,1,2,8
13,0,3048,39,583,122,1,1,10
13,0,9100,39,583,122,1,2,12
13,1,1318,39,583,122,1,2,12
13,1,583,122,1318,39,1,2,9
13,5,3497,122,5950,122,1,1,6
14,0,5909,156,9887,122,1,0,5
14,0,7068,122,9842,138,2,0,7
14,0,7068,122,9979,43,2,0,10
14,0,9842,138,7068,122,2,0,7
14,0,9887,122,5909,156,1,0,5
14,0,9979,43,7068,122,2,0,10
14,0,9995,122,6607,65,2,0,6
14,3,7809,122,5206,122,1,2,10
14,3,9501,156,3466,122,1,3,10
14,3,9162,122,8961,64,1,3,10
14,3,9162,122,8961,122,1,2,9
14,3,8961,64,9162,122,1,2,9
14,3,8961,122,9162,122,1,2,9
14,3,3466,122,9501,156,1,3,12
14,5,3497,122,823,122,1,1,6
14,2,5206,122,7809,122,1,2,11
14,5,6179,141,5585,122,1,2,7
15,0,9501,122,5471,122,0,1,6
15,0,1318,39,583,122,1,1,11
15,0,1275,122,9492,122,1,0,5
15,0,7068,122,9979,43,2,0,10
15,0,7068,122,9979,43,2,0,10
15,0,7068,122,9842,122,0,1,6
15,0,7068,122,9842,138,1,3,11
15,0,7068,122,9842,138,1,3,11
15,0,7068,122,9842,138,1,3,11
15,0,7068,122,9842,138,1,3,11
15,0,5471,122,9979,138,2,0,7
15,0,5471,122,9979,43,2,0,10
15,0,5471,122,9979,43,2,0,10
15,0,5471,122,9501,122,0,1,6
15,0,583,122,9100,39,1,2,9
15,0,9842,138,7068,122,1,3,12
15,0,9842,138,7068,122,1,3,10
15,0,9842,138,7068,122,1,3,10
15,0,9842,138,7068,122,1,2,10
15,0,9842,122,7068,122,0,1,6
15,0,9979,138,5471,122,2,0,7
15,0,9979,43,7068,122,2,0,10
15,0,9979,43,7068,122,2,0,10
15,0,9979,43,5471,122,2,0,10
15,0,9100,39,583,122,1,1,11
15,1,5336,122,3048,39,1,2,11
15,1,8068,122,9484,154,1,3,10
15,1,9484,154,8068,122,1,3,10
15,1,3048,39,5336,122,1,2,8
15,3,7068,122,9842,64,1,3,9
15,3,7068,122,9842,122,1,2,9
15,3,9842,64,7068,122,1,2,9
15,3,9842,122,7068,122,1,2,8
15,3,7068,122,9842,156,1,8,15
15,3,9842,156,7068,122,1,8,16
15,3,9501,156,7123,122,1,3,10
15,3,7123,122,9501,156,1,3,12
15,1,9501,156,5471,122,1,3,10
15,1,5471,122,9501,156,1,3,11
15,5,3749,122,9250,122,2,2,8
15,5,9250,122,3749,122,2,2,7
15,5,583,122,1318,39,1,2,9
16,0,8068,122,9484,154,1,3,10
16,0,5471,122,9979,43,2,0,10
16,0,5471,122,6499,122,0,1,6
16,0,1835,122,3048,39,1,0,5
16,0,9484,154,8068,122,1,3,10
16,0,9979,43,5471,122,2,0,10
16,0,9979,43,5471,122,2,0,10
16,0,6499,122,5471,122,0,1,6
16,1,5471,122,6499,156,1,3,12
16,1,6499,156,5471,122,1,3,11
16,3,970,122,8986,122,1,3,12
16,3,4974,122,8986,122,1,2,10
16,3,2611,122,8986,122,1,3,11
16,3,6175,122,8986,122,1,3,11
16,1,3022,156,9072,122,1,1,8
16,4,7068,122,9842,122,1,2,9
16,4,7068,122,9842,64,1,2,9
16,4,9842,64,7068,122,1,2,9
16,4,9842,122,7068,122,1,2,9
16,5,3497,122,2538,122,1,1,6
16,2,8986,122,4974,122,1,2,11
16,2,8986,122,970,122,1,2,11
16,2,8986,122,2611,122,1,2,11
16,2,8986,122,6175,122,1,2,11
17,0,8986,122,9968,122,1,2,8
17,0,8986,122,9968,122,1,2,8
17,0,3241,122,5666,156,1,0,5
17,0,5666,156,3241,122,1,0,5
17,0,1808,122,199,122,0,1,6
17,0,3157,122,9842,156,1,0,5
17,0,9842,156,3157,122,1,0,5
17,0,199,122,1808,122,0,1,6
17,0,9968,122,8986,122,1,2,9
17,0,9968,122,8986,122,1,2,9
17,0,9995,122,6607,65,2,0,6
17,1,5855,122,6607,156,1,1,7
17,3,1808,122,199,156,1,4,12
17,3,199,156,1808,122,1,3,11
17,4,537,122,8986,122,1,2,10
17,2,8986,122,537,122,1,2,11
17,5,1414,156,8640,122,1,8,14
18,3,5241,122,5206,122,1,2,10
18,3,464,65,7156,65,2,3,9
18,3,4263,122,5315,156,1,3,12
18,2,5206,122,5241,122,1,2,11
19,0,328,122,9978,156,1,0,5
19,0,9631,122,3048,39,1,0,5
19,1,1414,122,8640,122,1,1,7
19,3,1006,122,5206,122,1,2,10
19,3,82,122,8986,122,1,3,11
19,3,5315,156,4263,122,1,3,10
19,3,1414,64,8640,122,1,2,9
19,5,70,122,6607,156,1,2,9
19,5,3497,122,7956,122,1,1,6
19,2,5206,122,1006,122,1,2,11
19,5,6847,122,7919,73,2,2,8
19,6,8738,122,6607,156,1,9,16
19,3,8986,122,82,122,1,2,11
20,0,4041,122,6035,122,1,0,5
20,0,6035,122,4041,122,1,0,6
20,0,4236,122,3048,39,1,0,5
20,0,9995,122,6607,65,2,0,6
20,1,1414,122,8640,122,1,1,7
20,1,5634,122,423,122,1,1,7
20,1,3048,39,7332,122,1,2,12
20,4,3022,156,9663,122,1,3,11
20,5,7332,122,3048,39,1,3,11
21,0,810,56,1348,122,2,0,5
21,0,5206,122,9663,122,1,2,8
21,0,5206,122,9663,122,1,2,8
21,0,5315,138,126,122,2,0,7
21,0,126,122,9842,138,1,3,11
21,0,126,122,5315,138,2,0,7
21,0,9842,138,126,122,1,3,12
21,0,9663,122,5206,122,1,2,9
21,0,9663,122,5206,122,1,2,9
21,0,1348,122,810,56,2,0,6
21,0,3048,39,6243,122,1,2,8
21,5,3497,122,7734,122,1,1,6
21,5,6243,122,3048,39,1,3,11
21,3,3242,122,7265,122,1,1,7
21,3,3242,122,5433,122,1,1,7
22,0,1275,122,9492,122,1,0,5
22,0,1414,156,8188,122,1,0,6
22,0,7667,122,3048,39,1,0,5
22,3,3323,122,8986,122,1,3,11
22,5,7156,65,8739,65,2,3,9
22,2,8986,122,3323,122,1,2,11
22,5,2215,122,6607,156,1,5,12
22,5,6607,156,2215,122,1,5,11
22,3,2908,122,6808,122,1,1,7
23,0,9501,138,1034,122,2,0,6
23,0,8986,122,3145,122,1,2,8
23,0,8986,122,3145,122,1,2,8
23,0,1275,122,9492,122,1,0,5
23,0,3145,122,8986,122,1,2,9
23,0,3145,122,8986,122,1,2,9
23,0,1034,122,9501,138,2,0,6
23,3,8742,122,8986,122,1,2,10
23,3,464,65,4079,65,2,2,8
23,3,4599,122,5206,122,1,3,11
23,4,9537,122,97,122,0,4,11
23,4,5635,154,583,122,1,4,13
23,5,482,122,6607,156,1,2,8
23,5,6607,156,482,122,1,1,7
23,2,8986,122,8742,122,1,2,11
23,2,5206,122,4599,122,1,2,11
23,5,9484,156,8168,313,1,1,8
23,5,9484,156,8168,122,1,1,8
23,5,8168,313,9484,156,1,2,8
23,5,8168,122,9484,156,1,2,8
23,3,324,122,1666,122,1,1,7
23,3,2908,196,3807,122,1,1,7
23,3,7497,122,2958,122,1,1,7
24,0,6155,122,3048,39,1,0,5
24,0,3048,39,2613,122,1,2,8
24,1,1414,122,8408,122,1,1,6
24,3,8406,122,5315,156,1,3,12
24,3,5315,156,8406,122,1,3,10
24,3,1414,64,8408,122,1,2,9
24,5,2613,122,3048,39,1,3,11
25,0,2562,122,8986,122,1,2,9
25,0,2562,122,8986,122,1,2,9
25,0,8986,122,2562,122,1,2,8
25,0,8986,122,2562,122,1,2,8
25,0,395,122,6607,156,1,3,9
25,0,3048,39,8766,122,1,2,9
25,1,1414,122,8793,122,1,1,7
25,3,804,122,8986,122,1,2,10
25,3,3631,122,8986,122,1,2,10
25,3,2507,122,8961,156,1,3,12
25,3,1414,64,8793,122,1,2,9
25,3,8961,156,2507,122,1,3,10
25,4,9145,122,199,64,1,3,9
25,4,9145,122,199,122,1,3,10
25,4,199,64,9145,122,1,2,10
25,4,199,122,9145,122,1,2,10
25,2,8986,122,804,122,1,2,11
25,2,8986,122,3631,122,1,2,11
25,5,8766,122,3048,39,1,3,11
25,5,9067,122,6607,156,1,5,13
26,0,8185,122,5206,122,1,2,9
26,0,8185,122,5206,122,1,2,9
26,0,5206,122,8185,122,1,2,8
26,0,5206,122,8185,122,1,2,8
26,0,5206,122,7197,122,1,2,8
26,0,5206,122,7197,122,1,2,8
26,0,1414,122,8408,122,1,0,5
26,0,4593,122,3048,39,1,0,5
26,0,7197,122,5206,122,1,2,9
26,0,7197,122,5206,122,1,2,9
26,1,1414,122,8793,122,1,1,7
26,1,1414,122,8408,122,1,1,7
26,3,450,122,8986,122,1,3,11
26,3,5206,122,3757,122,1,15,25
26,3,5206,122,3757,122,1,15,25
26,3,3757,122,5206,122,1,14,19
26,4,5764,141,8562,122,1,2,7
26,4,8562,122,5764,141,1,2,7
26,5,3497,122,4994,122,1,1,6
26,2,8986,122,450,122,1,2,11
26,6,1414,156,9372,122,1,8,15
27,0,5315,138,7226,122,1,0,5
27,0,9595,122,9842,67,1,2,7
27,0,9595,122,9842,43,2,0,7
27,0,9595,122,9842,43,2,0,8
27,0,9595,122,9842,43,2,0,10
27,0,9595,122,9842,43,2,0,10
27,0,9842,67,9595,122,1,1,6
27,0,9842,43,9595,122,2,0,8
27,0,9842,43,9595,122,2,0,10
27,0,9842,43,9595,122,2,0,10
27,0,9842,43,9595,122,2,0,10
27,0,3022,138,2316,122,2,0,7
27,0,7226,122,5315,138,1,0,6
27,1,9595,122,9842,156,1,4,12
27,1,9842,156,9595,122,1,3,11
27,1,9842,156,9595,122,1,3,11
27,3,3022,64,2316,122,1,2,9
27,3,3022,122,2316,122,1,2,9
27,1,9145,122,6499,156,1,4,12
27,1,6499,156,9145,122,1,4,14
27,5,5142,65,7156,65,2,3,9
27,5,8537,122,5782,73,2,2,8
27,6,1414,156,8188,122,1,8,15
28,0,9501,138,1719,122,2,0,7
28,0,9501,138,1719,122,2,0,6
28,0,2459,122,9492,122,1,0,5
28,0,9262,122,9611,138,1,3,12
28,0,9262,122,199,138,1,3,12
28,0,9262,122,199,138,1,3,12
28,0,9262,122,199,138,2,0,7
28,0,9262,122,199,138,1,3,12
28,0,9611,138,9262,122,1,3,12
28,0,6095,122,3048,39,1,2,11
28,0,3022,122,62,122,0,1,6
28,0,1719,122,9501,138,2,0,6
28,0,1719,122,9501,138,2,0,6
28,0,199,138,9262,122,1,3,11
28,0,199,138,9262,122,1,3,12
28,0,199,138,9262,122,2,0,7
28,0,199,138,9262,122,1,3,10
28,0,3048,39,18,122,1,2,9
28,0,3048,39,6095,122,1,2,8
28,3,453,122,8986,122,1,3,11
28,3,3022,156,62,122,1,3,11
28,3,9262,122,9611,156,1,3,12
28,3,9611,156,9262,122,1,3,11
28,4,9262,122,8961,122,1,2,10
28,4,9262,122,8961,64,1,3,10
28,4,8961,64,9262,122,1,2,9
28,4,8961,122,9262,122,1,2,10
28,5,9842,156,9595,122,1,1,10
28,5,9262,122,9979,156,1,6,14
28,5,9979,156,9262,122,1,6,14
28,2,8986,122,453,122,1,2,11
28,5,8293,122,982,122,1,2,7
28,5,18,122,3048,39,1,3,11
28,3,2049,122,3719,122,1,1,7
29,0,9484,156,7840,122,1,0,5
29,1,3048,39,1214,122,1,2,9
29,3,2021,122,5206,122,1,2,10
29,2,5206,122,2021,122,1,2,11
29,5,1214,122,3048,39,1,3,11
30,0,7840,122,9484,156,1,0,5
30,5,5077,122,8293,122,1,1,7
31,0,4142,122,9720,156,1,0,5
31,0,9720,156,4142,122,1,0,5
31,0,3638,122,9979,122,0,1,6
31,0,9979,122,3638,122,0,1,6
31,3,3638,122,9979,156,1,3,11
31,3,9979,156,3638,122,1,3,11
31,4,6607,156,701,122,1,1,7
31,5,5634,122,9836,122,1,4,11
32,0,424,39,1609,122,1,2,8
32,0,424,39,1609,122,1,2,8
32,0,424,39,1609,122,1,2,8
32,0,424,39,1609,122,1,2,8
32,0,1609,122,424,39,1,2,10
32,0,1609,122,424,39,1,2,10
32,0,1609,122,424,39,1,2,10
32,0,1609,122,424,39,1,2,10
32,0,5741,122,9492,122,1,0,5
32,1,8986,122,1975,122,1,2,8
32,1,1975,122,8986,122,1,2,9
32,3,9929,122,9978,156,1,4,12
33,0,8986,122,1975,122,1,2,8
33,0,424,39,6666,122,1,2,8
33,0,424,39,6666,122,1,2,8
33,0,424,39,6666,122,1,2,8
33,0,424,39,6666,122,1,2,8
33,0,6666,122,424,39,1,2,10
33,0,6666,122,424,39,1,2,10
33,0,6666,122,9842,138,2,0,7
33,0,6666,122,424,39,1,2,10
33,0,6666,122,424,39,1,2,10
33,0,8217,122,4084,154,1,2,10
33,0,4372,122,8961,122,0,1,6
33,0,6553,122,3048,39,1,3,11
33,0,1975,122,8986,122,1,2,9
33,0,9842,138,6666,122,2,0,7
33,0,4084,154,8217,122,1,2,10
33,0,8961,122,4372,122,0,1,6
33,0,3048,39,6553,122,1,2,12
33,3,4372,122,8961,156,1,4,12
33,3,8961,156,4372,122,1,3,11
33,4,9537,122,4551,122,0,4,11
33,4,9537,122,8507,122,0,4,11
33,4,9537,122,6654,122,0,4,11
33,4,9537,122,4417,122,0,4,11
33,4,9537,122,9912,122,0,4,11
33,5,5342,122,9484,156,1,2,8
33,5,3497,122,8765,122,1,1,6
33,5,301,67,3241,122,1,5,14
33,5,3241,122,301,67,1,6,14
33,5,5634,122,423,122,1,2,8
33,6,1414,156,9399,122,1,8,15
34,0,1203,122,6607,156,1,1,7
34,0,5206,122,7161,122,1,2,8
34,0,3657,65,7156,65,2,1,7
34,0,3657,66,9979,66,2,0,7
34,0,3657,122,9979,138,2,0,7
34,0,1275,122,9492,122,1,0,5
34,0,3145,122,3048,39,1,0,5
34,0,7156,65,3657,65,2,1,7
34,0,3022,138,7275,122,1,3,12
34,0,9979,138,3657,122,2,0,7
34,0,7161,122,5206,122,1,2,8
34,1,8986,122,7161,122,1,2,8
34,1,7161,122,8986,122,1,2,8
34,3,5737,122,5206,122,1,3,11
34,3,5652,122,9842,156,1,3,12
34,3,9842,156,5652,122,1,3,10
34,3,3657,122,9979,67,1,3,12
34,3,3657,122,9979,67,1,3,10
34,3,3657,122,9979,67,1,3,10
34,3,9979,67,3657,122,1,3,10
34,3,9979,67,3657,122,1,3,10
34,3,9979,67,3657,122,1,3,10
34,2,5206,122,5737,122,1,2,11
34,5,5634,122,423,122,1,5,11
34,5,5634,122,9836,122,1,2,8
34,3,9750,122,9631,122,1,1,7
34,3,9750,122,3719,122,1,1,7
34,3,9750,122,4506,122,1,1,7
34,3,9750,122,6095,122,1,1,7
34,3,9750,122,5367,122,1,1,7
34,3,9750,122,6808,122,1,1,7
34,3,9750,122,2064,122,1,1,7
34,3,9750,122,3807,122,1,1,7
35,0,7159,122,3048,39,1,2,11
35,0,3048,39,2021,122,1,2,9
35,0,3048,39,7159,122,1,2,12
35,3,6550,122,5206,122,1,3,11
35,3,3022,156,2372,122,1,3,11
35,5,6335,122,9484,156,1,1,7
35,2,5206,122,6550,122,1,2,11
35,5,2021,122,3048,39,1,3,11
36,0,810,56,1348,122,2,0,5
36,0,5206,122,7161,122,1,2,11
36,0,3241,122,422,122,0,0,5
36,0,422,122,3241,122,0,0,5
36,0,9658,122,3348,122,1,0,5
36,0,9658,122,9492,122,1,0,5
36,0,9539,122,9611,138,1,3,11
36,0,9611,138,9539,122,1,2,10
36,0,1348,122,810,56,2,0,6
36,1,7161,122,5206,122,1,2,10
36,3,6558,122,5206,122,1,2,10
36,4,8986,122,9594,122,1,15,26
36,4,8986,122,9594,122,1,15,26
36,4,9594,122,8986,122,1,14,20
36,2,5206,122,6558,122,1,2,11
36,5,8293,122,5179,122,1,2,7
36,5,8384,122,6607,156,1,5,12
36,5,5179,122,8293,122,1,2,7
37,5,3022,156,3373,122,1,6,14
37,5,8537,122,7275,73,2,2,8
38,0,810,56,1348,122,2,0,5
38,0,1780,122,3048,39,1,0,5
38,0,3130,122,4084,154,1,2,10
38,0,4084,154,3130,122,1,2,10
38,0,367,122,3048,39,1,0,5
38,0,1348,122,810,56,2,0,6
38,1,5206,122,7161,122,1,2,8
38,1,7161,122,5206,122,1,2,9
38,3,2899,122,5206,122,1,3,12
38,5,2459,122,9492,122,1,3,9
38,5,2459,122,9492,122,1,3,9
38,2,5206,122,2899,122,1,2,11
38,3,5191,122,3719,122,1,1,7
39,0,5206,122,7161,122,1,2,8
39,0,7136,122,9611,43,1,2,8
39,0,7136,122,9611,43,2,0,8
39,0,7136,122,9611,43,2,0,10
39,0,7136,122,9611,43,2,0,10
39,0,7136,122,199,122,0,1,6
39,0,9611,43,7136,122,1,2,10
